RegionName,State,CountyName,Month,AverageHomePrice,Date
Globe,AZ,Gila,2001-09,79400.0,2001-09-01
Paradise Valley,AZ,Maricopa,2001-09,947700.0,2001-09-01
Payson,AZ,Gila,2001-09,144900.0,2001-09-01
Parker,AZ,La Paz,2001-09,106500.0,2001-09-01
Litchfield Park,AZ,Maricopa,2001-09,164600.0,2001-09-01
Benson,AZ,Cochise,2001-09,89900.0,2001-09-01
Hereford,AZ,Cochise,2001-09,151600.0,2001-09-01
Willcox,AZ,Cochise,2001-09,67500.0,2001-09-01
Gold Canyon,AZ,Pinal,2001-09,178800.0,2001-09-01
Bisbee,AZ,Cochise,2001-09,68000.0,2001-09-01
Page,AZ,Coconino,2001-09,140400.0,2001-09-01
Huachuca City,AZ,Cochise,2001-09,72800.0,2001-09-01
Tolleson,AZ,Maricopa,2001-09,91100.0,2001-09-01
Williams,AZ,Coconino,2001-09,122900.0,2001-09-01
Mohave Valley,AZ,Mohave,2001-09,100900.0,2001-09-01
Tortolita,AZ,Pima,2001-09,242100.0,2001-09-01
Wickenburg,AZ,Maricopa,2001-09,182300.0,2001-09-01
South Tucson,AZ,Pima,2001-09,62100.0,2001-09-01
Catalina,AZ,Pima,2001-09,176900.0,2001-09-01
Golden Valley,AZ,Mohave,2001-09,72700.0,2001-09-01
Valencia West,AZ,Pima,2001-09,118400.0,2001-09-01
Pinetop,AZ,Navajo,2001-09,180700.0,2001-09-01
Lakeside,AZ,Navajo,2001-09,125500.0,2001-09-01
Miami,AZ,Gila,2001-09,,2001-09-01
Cave Creek,AZ,Maricopa,2001-09,336600.0,2001-09-01
Wellton,AZ,Yuma,2001-09,77900.0,2001-09-01
Thatcher,AZ,Graham,2001-09,104100.0,2001-09-01
Snowflake,AZ,Navajo,2001-09,105300.0,2001-09-01
San Manuel,AZ,Pinal,2001-09,54200.0,2001-09-01
Three Points,AZ,Pima,2001-09,113600.0,2001-09-01
Rimrock,AZ,Yavapai,2001-09,106100.0,2001-09-01
New River,AZ,Maricopa,2001-09,205300.0,2001-09-01
Drexel-Alvernon,AZ,Pima,2001-09,83400.0,2001-09-01
Clarkdale,AZ,Yavapai,2001-09,149600.0,2001-09-01
Heber,AZ,Navajo,2001-09,130300.0,2001-09-01
Carefree,AZ,Maricopa,2001-09,451300.0,2001-09-01
Cornville,AZ,Yavapai,2001-09,169500.0,2001-09-01
Superior,AZ,Pinal,2001-09,44000.0,2001-09-01
Oracle,AZ,Pinal,2001-09,99800.0,2001-09-01
Amado,AZ,Pima,2001-09,107600.0,2001-09-01
Paulden,AZ,Yavapai,2001-09,138000.0,2001-09-01
Quartzsite,AZ,La Paz,2001-09,49400.0,2001-09-01
Rio Verde,AZ,Maricopa,2001-09,355200.0,2001-09-01
Pearce,AZ,Cochise,2001-09,65200.0,2001-09-01
Pine,AZ,Gila,2001-09,140200.0,2001-09-01
Kearny,AZ,Pinal,2001-09,,2001-09-01
Youngtown,AZ,Maricopa,2001-09,81100.0,2001-09-01
Pima,AZ,Graham,2001-09,86400.0,2001-09-01
Patagonia,AZ,Santa Cruz,2001-09,175100.0,2001-09-01
Vail,AZ,Pima,2001-09,193400.0,2001-09-01
Corona de Tucson,AZ,Pima,2001-09,148500.0,2001-09-01
Mayer,AZ,Yavapai,2001-09,92100.0,2001-09-01
Dewey-Humboldt,AZ,Yavapai,2001-09,153000.0,2001-09-01
Kirkland,AZ,Yavapai,2001-09,107500.0,2001-09-01
Black Canyon City,AZ,Yavapai,2001-09,107200.0,2001-09-01
Eagar,AZ,Apache,2001-09,,2001-09-01
Tombstone,AZ,Cochise,2001-09,83800.0,2001-09-01
Clifton,AZ,Greenlee,2001-09,38700.0,2001-09-01
Happy Jack,AZ,Coconino,2001-09,176200.0,2001-09-01
Saint David,AZ,Cochise,2001-09,103400.0,2001-09-01
Sonoita,AZ,Santa Cruz,2001-09,251900.0,2001-09-01
Star Valley,AZ,Gila,2001-09,135800.0,2001-09-01
Littletown,AZ,Pima,2001-09,,2001-09-01
Munds Park,AZ,Coconino,2001-09,160800.0,2001-09-01
Tubac,AZ,Santa Cruz,2001-09,233400.0,2001-09-01
Forest Lakes,AZ,Coconino,2001-09,161200.0,2001-09-01
Overgaard,AZ,Navajo,2001-09,137700.0,2001-09-01
Phoenix,AZ,Maricopa,2001-10,123600.0,2001-10-01
Tucson,AZ,Pima,2001-10,112000.0,2001-10-01
Mesa,AZ,Maricopa,2001-10,127900.0,2001-10-01
Chandler,AZ,Maricopa,2001-10,161800.0,2001-10-01
Glendale,AZ,Maricopa,2001-10,127800.0,2001-10-01
Gilbert,AZ,Maricopa,2001-10,170000.0,2001-10-01
Scottsdale,AZ,Maricopa,2001-10,235300.0,2001-10-01
Tempe,AZ,Maricopa,2001-10,141000.0,2001-10-01
Peoria,AZ,Maricopa,2001-10,147000.0,2001-10-01
Yuma,AZ,Yuma,2001-10,99100.0,2001-10-01
Queen Creek,AZ,Pinal,2001-10,133900.0,2001-10-01
Surprise,AZ,Maricopa,2001-10,141900.0,2001-10-01
Flagstaff,AZ,Coconino,2001-10,180300.0,2001-10-01
San Tan Valley,AZ,Pinal,2001-10,112100.0,2001-10-01
Casa Grande,AZ,Pinal,2001-10,108200.0,2001-10-01
Avondale,AZ,Maricopa,2001-10,130400.0,2001-10-01
Goodyear,AZ,Maricopa,2001-10,158900.0,2001-10-01
Lake Havasu City,AZ,Mohave,2001-10,111600.0,2001-10-01
Prescott,AZ,Yavapai,2001-10,185300.0,2001-10-01
Sierra Vista,AZ,Cochise,2001-10,118100.0,2001-10-01
Kingman,AZ,Mohave,2001-10,86700.0,2001-10-01
Buckeye,AZ,Maricopa,2001-10,,2001-10-01
Apache Junction,AZ,Pinal,2001-10,118400.0,2001-10-01
Oro Valley,AZ,Pima,2001-10,191600.0,2001-10-01
Anthem,AZ,Maricopa,2001-10,214500.0,2001-10-01
Sun City,AZ,Maricopa,2001-10,90700.0,2001-10-01
Bullhead City,AZ,Mohave,2001-10,111800.0,2001-10-01
Prescott Valley,AZ,Yavapai,2001-10,122200.0,2001-10-01
El Mirage,AZ,Maricopa,2001-10,102600.0,2001-10-01
Catalina Foothills,AZ,Pima,2001-10,284200.0,2001-10-01
Sun City West,AZ,Maricopa,2001-10,140700.0,2001-10-01
Somerton,AZ,Yuma,2001-10,79400.0,2001-10-01
Cottonwood,AZ,Yavapai,2001-10,121100.0,2001-10-01
Nogales,AZ,Santa Cruz,2001-10,92200.0,2001-10-01
Florence,AZ,Pinal,2001-10,112500.0,2001-10-01
Douglas,AZ,Cochise,2001-10,57400.0,2001-10-01
Sahuarita,AZ,Pima,2001-10,137400.0,2001-10-01
Fountain Hills,AZ,Maricopa,2001-10,231300.0,2001-10-01
Green Valley,AZ,Pima,2001-10,128200.0,2001-10-01
Tanque Verde,AZ,Pima,2001-10,266400.0,2001-10-01
Sedona,AZ,Yavapai,2001-10,255300.0,2001-10-01
San Luis,AZ,Yuma,2001-10,74100.0,2001-10-01
Eloy,AZ,Pinal,2001-10,,2001-10-01
Marana,AZ,Pima,2001-10,163100.0,2001-10-01
Show Low,AZ,Navajo,2001-10,132400.0,2001-10-01
Flowing Wells,AZ,Pima,2001-10,88900.0,2001-10-01
Rio Rico,AZ,Santa Cruz,2001-10,102500.0,2001-10-01
Safford,AZ,Graham,2001-10,78700.0,2001-10-01
Winslow,AZ,Navajo,2001-10,58200.0,2001-10-01
Coolidge,AZ,Pinal,2001-10,78200.0,2001-10-01
Tucson Estates,AZ,Pima,2001-10,132900.0,2001-10-01
Chino Valley,AZ,Yavapai,2001-10,143300.0,2001-10-01
Camp Verde,AZ,Yavapai,2001-10,124900.0,2001-10-01
Globe,AZ,Gila,2001-10,80000.0,2001-10-01
Paradise Valley,AZ,Maricopa,2001-10,953800.0,2001-10-01
Payson,AZ,Gila,2001-10,145500.0,2001-10-01
Parker,AZ,La Paz,2001-10,107200.0,2001-10-01
Litchfield Park,AZ,Maricopa,2001-10,164700.0,2001-10-01
Benson,AZ,Cochise,2001-10,90600.0,2001-10-01
Hereford,AZ,Cochise,2001-10,151200.0,2001-10-01
Willcox,AZ,Cochise,2001-10,67900.0,2001-10-01
Gold Canyon,AZ,Pinal,2001-10,179400.0,2001-10-01
Bisbee,AZ,Cochise,2001-10,68200.0,2001-10-01
Page,AZ,Coconino,2001-10,141400.0,2001-10-01
Huachuca City,AZ,Cochise,2001-10,72700.0,2001-10-01
Tolleson,AZ,Maricopa,2001-10,92000.0,2001-10-01
Williams,AZ,Coconino,2001-10,122800.0,2001-10-01
Mohave Valley,AZ,Mohave,2001-10,101100.0,2001-10-01
Tortolita,AZ,Pima,2001-10,244500.0,2001-10-01
Wickenburg,AZ,Maricopa,2001-10,180700.0,2001-10-01
South Tucson,AZ,Pima,2001-10,62200.0,2001-10-01
Catalina,AZ,Pima,2001-10,177300.0,2001-10-01
Golden Valley,AZ,Mohave,2001-10,73500.0,2001-10-01
Valencia West,AZ,Pima,2001-10,118000.0,2001-10-01
Pinetop,AZ,Navajo,2001-10,180800.0,2001-10-01
Lakeside,AZ,Navajo,2001-10,125900.0,2001-10-01
Miami,AZ,Gila,2001-10,,2001-10-01
Cave Creek,AZ,Maricopa,2001-10,337100.0,2001-10-01
Wellton,AZ,Yuma,2001-10,78200.0,2001-10-01
Thatcher,AZ,Graham,2001-10,104900.0,2001-10-01
Snowflake,AZ,Navajo,2001-10,106800.0,2001-10-01
San Manuel,AZ,Pinal,2001-10,54800.0,2001-10-01
Three Points,AZ,Pima,2001-10,114000.0,2001-10-01
Rimrock,AZ,Yavapai,2001-10,107700.0,2001-10-01
New River,AZ,Maricopa,2001-10,205500.0,2001-10-01
Drexel-Alvernon,AZ,Pima,2001-10,84500.0,2001-10-01
Clarkdale,AZ,Yavapai,2001-10,149700.0,2001-10-01
Heber,AZ,Navajo,2001-10,130700.0,2001-10-01
Carefree,AZ,Maricopa,2001-10,452100.0,2001-10-01
Cornville,AZ,Yavapai,2001-10,170300.0,2001-10-01
Superior,AZ,Pinal,2001-10,44400.0,2001-10-01
Oracle,AZ,Pinal,2001-10,102000.0,2001-10-01
Amado,AZ,Pima,2001-10,108200.0,2001-10-01
Paulden,AZ,Yavapai,2001-10,138100.0,2001-10-01
Quartzsite,AZ,La Paz,2001-10,50600.0,2001-10-01
Rio Verde,AZ,Maricopa,2001-10,353800.0,2001-10-01
Pearce,AZ,Cochise,2001-10,65500.0,2001-10-01
Pine,AZ,Gila,2001-10,140500.0,2001-10-01
Kearny,AZ,Pinal,2001-10,,2001-10-01
Youngtown,AZ,Maricopa,2001-10,81900.0,2001-10-01
Pima,AZ,Graham,2001-10,85400.0,2001-10-01
Patagonia,AZ,Santa Cruz,2001-10,174200.0,2001-10-01
Vail,AZ,Pima,2001-10,194300.0,2001-10-01
Corona de Tucson,AZ,Pima,2001-10,149600.0,2001-10-01
Mayer,AZ,Yavapai,2001-10,93700.0,2001-10-01
Dewey-Humboldt,AZ,Yavapai,2001-10,155500.0,2001-10-01
Kirkland,AZ,Yavapai,2001-10,106400.0,2001-10-01
Black Canyon City,AZ,Yavapai,2001-10,107800.0,2001-10-01
Eagar,AZ,Apache,2001-10,,2001-10-01
Tombstone,AZ,Cochise,2001-10,83600.0,2001-10-01
Clifton,AZ,Greenlee,2001-10,38900.0,2001-10-01
Happy Jack,AZ,Coconino,2001-10,173900.0,2001-10-01
Saint David,AZ,Cochise,2001-10,102600.0,2001-10-01
Sonoita,AZ,Santa Cruz,2001-10,253300.0,2001-10-01
Star Valley,AZ,Gila,2001-10,136900.0,2001-10-01
Littletown,AZ,Pima,2001-10,,2001-10-01
Munds Park,AZ,Coconino,2001-10,161300.0,2001-10-01
Tubac,AZ,Santa Cruz,2001-10,237200.0,2001-10-01
Forest Lakes,AZ,Coconino,2001-10,161100.0,2001-10-01
Overgaard,AZ,Navajo,2001-10,139600.0,2001-10-01
Phoenix,AZ,Maricopa,2001-11,124300.0,2001-11-01
Tucson,AZ,Pima,2001-11,112800.0,2001-11-01
Mesa,AZ,Maricopa,2001-11,128500.0,2001-11-01
Chandler,AZ,Maricopa,2001-11,162500.0,2001-11-01
Glendale,AZ,Maricopa,2001-11,128300.0,2001-11-01
Gilbert,AZ,Maricopa,2001-11,170300.0,2001-11-01
Scottsdale,AZ,Maricopa,2001-11,235600.0,2001-11-01
Tempe,AZ,Maricopa,2001-11,141900.0,2001-11-01
Peoria,AZ,Maricopa,2001-11,147500.0,2001-11-01
Yuma,AZ,Yuma,2001-11,99600.0,2001-11-01
Queen Creek,AZ,Pinal,2001-11,135300.0,2001-11-01
Surprise,AZ,Maricopa,2001-11,142500.0,2001-11-01
Flagstaff,AZ,Coconino,2001-11,180900.0,2001-11-01
San Tan Valley,AZ,Pinal,2001-11,112300.0,2001-11-01
Casa Grande,AZ,Pinal,2001-11,109200.0,2001-11-01
Avondale,AZ,Maricopa,2001-11,131300.0,2001-11-01
Goodyear,AZ,Maricopa,2001-11,158800.0,2001-11-01
Lake Havasu City,AZ,Mohave,2001-11,111900.0,2001-11-01
Prescott,AZ,Yavapai,2001-11,186700.0,2001-11-01
Sierra Vista,AZ,Cochise,2001-11,118100.0,2001-11-01
Kingman,AZ,Mohave,2001-11,86900.0,2001-11-01
Buckeye,AZ,Maricopa,2001-11,,2001-11-01
Apache Junction,AZ,Pinal,2001-11,119600.0,2001-11-01
Oro Valley,AZ,Pima,2001-11,192800.0,2001-11-01
Anthem,AZ,Maricopa,2001-11,213900.0,2001-11-01
Sun City,AZ,Maricopa,2001-11,91100.0,2001-11-01
Bullhead City,AZ,Mohave,2001-11,112000.0,2001-11-01
Prescott Valley,AZ,Yavapai,2001-11,123100.0,2001-11-01
El Mirage,AZ,Maricopa,2001-11,103400.0,2001-11-01
Catalina Foothills,AZ,Pima,2001-11,285000.0,2001-11-01
Sun City West,AZ,Maricopa,2001-11,140800.0,2001-11-01
Somerton,AZ,Yuma,2001-11,79100.0,2001-11-01
Cottonwood,AZ,Yavapai,2001-11,122000.0,2001-11-01
Nogales,AZ,Santa Cruz,2001-11,91700.0,2001-11-01
Florence,AZ,Pinal,2001-11,114300.0,2001-11-01
Douglas,AZ,Cochise,2001-11,57400.0,2001-11-01
Sahuarita,AZ,Pima,2001-11,138400.0,2001-11-01
Fountain Hills,AZ,Maricopa,2001-11,231400.0,2001-11-01
Green Valley,AZ,Pima,2001-11,128100.0,2001-11-01
Tanque Verde,AZ,Pima,2001-11,267700.0,2001-11-01
Sedona,AZ,Yavapai,2001-11,257700.0,2001-11-01
San Luis,AZ,Yuma,2001-11,74200.0,2001-11-01
Eloy,AZ,Pinal,2001-11,,2001-11-01
Marana,AZ,Pima,2001-11,165000.0,2001-11-01
Show Low,AZ,Navajo,2001-11,133600.0,2001-11-01
Flowing Wells,AZ,Pima,2001-11,89200.0,2001-11-01
Rio Rico,AZ,Santa Cruz,2001-11,102200.0,2001-11-01
Safford,AZ,Graham,2001-11,78700.0,2001-11-01
Winslow,AZ,Navajo,2001-11,57800.0,2001-11-01
Coolidge,AZ,Pinal,2001-11,78300.0,2001-11-01
Tucson Estates,AZ,Pima,2001-11,133800.0,2001-11-01
Chino Valley,AZ,Yavapai,2001-11,144500.0,2001-11-01
Camp Verde,AZ,Yavapai,2001-11,127000.0,2001-11-01
Globe,AZ,Gila,2001-11,80100.0,2001-11-01
Paradise Valley,AZ,Maricopa,2001-11,963000.0,2001-11-01
Payson,AZ,Gila,2001-11,145800.0,2001-11-01
Parker,AZ,La Paz,2001-11,107900.0,2001-11-01
Litchfield Park,AZ,Maricopa,2001-11,164700.0,2001-11-01
Benson,AZ,Cochise,2001-11,90900.0,2001-11-01
Hereford,AZ,Cochise,2001-11,152100.0,2001-11-01
Willcox,AZ,Cochise,2001-11,68300.0,2001-11-01
Gold Canyon,AZ,Pinal,2001-11,180200.0,2001-11-01
Bisbee,AZ,Cochise,2001-11,68300.0,2001-11-01
Page,AZ,Coconino,2001-11,142100.0,2001-11-01
Huachuca City,AZ,Cochise,2001-11,72800.0,2001-11-01
Tolleson,AZ,Maricopa,2001-11,92600.0,2001-11-01
Williams,AZ,Coconino,2001-11,122900.0,2001-11-01
Mohave Valley,AZ,Mohave,2001-11,101400.0,2001-11-01
Tortolita,AZ,Pima,2001-11,247300.0,2001-11-01
Wickenburg,AZ,Maricopa,2001-11,180400.0,2001-11-01
South Tucson,AZ,Pima,2001-11,62100.0,2001-11-01
Catalina,AZ,Pima,2001-11,177600.0,2001-11-01
Golden Valley,AZ,Mohave,2001-11,74900.0,2001-11-01
Valencia West,AZ,Pima,2001-11,118200.0,2001-11-01
Pinetop,AZ,Navajo,2001-11,180900.0,2001-11-01
Lakeside,AZ,Navajo,2001-11,126000.0,2001-11-01
Miami,AZ,Gila,2001-11,,2001-11-01
Cave Creek,AZ,Maricopa,2001-11,338800.0,2001-11-01
Wellton,AZ,Yuma,2001-11,79000.0,2001-11-01
Thatcher,AZ,Graham,2001-11,104400.0,2001-11-01
Snowflake,AZ,Navajo,2001-11,109100.0,2001-11-01
San Manuel,AZ,Pinal,2001-11,56400.0,2001-11-01
Three Points,AZ,Pima,2001-11,114200.0,2001-11-01
Rimrock,AZ,Yavapai,2001-11,108900.0,2001-11-01
New River,AZ,Maricopa,2001-11,205800.0,2001-11-01
Drexel-Alvernon,AZ,Pima,2001-11,85200.0,2001-11-01
Clarkdale,AZ,Yavapai,2001-11,150600.0,2001-11-01
Heber,AZ,Navajo,2001-11,131000.0,2001-11-01
Carefree,AZ,Maricopa,2001-11,452800.0,2001-11-01
Cornville,AZ,Yavapai,2001-11,171100.0,2001-11-01
Superior,AZ,Pinal,2001-11,45200.0,2001-11-01
Oracle,AZ,Pinal,2001-11,104700.0,2001-11-01
Amado,AZ,Pima,2001-11,109000.0,2001-11-01
Paulden,AZ,Yavapai,2001-11,137400.0,2001-11-01
Quartzsite,AZ,La Paz,2001-11,51700.0,2001-11-01
Rio Verde,AZ,Maricopa,2001-11,350300.0,2001-11-01
Pearce,AZ,Cochise,2001-11,65600.0,2001-11-01
Pine,AZ,Gila,2001-11,140600.0,2001-11-01
Kearny,AZ,Pinal,2001-11,,2001-11-01
Youngtown,AZ,Maricopa,2001-11,82500.0,2001-11-01
Pima,AZ,Graham,2001-11,83600.0,2001-11-01
Patagonia,AZ,Santa Cruz,2001-11,171700.0,2001-11-01
Vail,AZ,Pima,2001-11,194500.0,2001-11-01
Corona de Tucson,AZ,Pima,2001-11,151400.0,2001-11-01
Mayer,AZ,Yavapai,2001-11,94800.0,2001-11-01
Dewey-Humboldt,AZ,Yavapai,2001-11,156800.0,2001-11-01
Kirkland,AZ,Yavapai,2001-11,106800.0,2001-11-01
Black Canyon City,AZ,Yavapai,2001-11,108400.0,2001-11-01
Eagar,AZ,Apache,2001-11,,2001-11-01
Tombstone,AZ,Cochise,2001-11,82900.0,2001-11-01
Clifton,AZ,Greenlee,2001-11,39800.0,2001-11-01
Happy Jack,AZ,Coconino,2001-11,172100.0,2001-11-01
Saint David,AZ,Cochise,2001-11,101500.0,2001-11-01
Sonoita,AZ,Santa Cruz,2001-11,250600.0,2001-11-01
Star Valley,AZ,Gila,2001-11,137400.0,2001-11-01
Littletown,AZ,Pima,2001-11,,2001-11-01
Munds Park,AZ,Coconino,2001-11,162400.0,2001-11-01
Tubac,AZ,Santa Cruz,2001-11,238300.0,2001-11-01
Forest Lakes,AZ,Coconino,2001-11,162000.0,2001-11-01
Overgaard,AZ,Navajo,2001-11,141500.0,2001-11-01
Phoenix,AZ,Maricopa,2001-12,125000.0,2001-12-01
Tucson,AZ,Pima,2001-12,113600.0,2001-12-01
Mesa,AZ,Maricopa,2001-12,129300.0,2001-12-01
Chandler,AZ,Maricopa,2001-12,163100.0,2001-12-01
Glendale,AZ,Maricopa,2001-12,128900.0,2001-12-01
Gilbert,AZ,Maricopa,2001-12,170700.0,2001-12-01
Scottsdale,AZ,Maricopa,2001-12,235600.0,2001-12-01
Tempe,AZ,Maricopa,2001-12,142600.0,2001-12-01
Peoria,AZ,Maricopa,2001-12,148200.0,2001-12-01
Yuma,AZ,Yuma,2001-12,100100.0,2001-12-01
Queen Creek,AZ,Pinal,2001-12,136400.0,2001-12-01
Surprise,AZ,Maricopa,2001-12,143200.0,2001-12-01
Flagstaff,AZ,Coconino,2001-12,181200.0,2001-12-01
San Tan Valley,AZ,Pinal,2001-12,113300.0,2001-12-01
Casa Grande,AZ,Pinal,2001-12,110100.0,2001-12-01
Avondale,AZ,Maricopa,2001-12,132200.0,2001-12-01
Goodyear,AZ,Maricopa,2001-12,159600.0,2001-12-01
Lake Havasu City,AZ,Mohave,2001-12,112600.0,2001-12-01
Prescott,AZ,Yavapai,2001-12,189000.0,2001-12-01
Sierra Vista,AZ,Cochise,2001-12,118300.0,2001-12-01
Kingman,AZ,Mohave,2001-12,87200.0,2001-12-01
Buckeye,AZ,Maricopa,2001-12,,2001-12-01
Apache Junction,AZ,Pinal,2001-12,120100.0,2001-12-01
Oro Valley,AZ,Pima,2001-12,193800.0,2001-12-01
Anthem,AZ,Maricopa,2001-12,213300.0,2001-12-01
Sun City,AZ,Maricopa,2001-12,91800.0,2001-12-01
Bullhead City,AZ,Mohave,2001-12,112300.0,2001-12-01
Prescott Valley,AZ,Yavapai,2001-12,124600.0,2001-12-01
El Mirage,AZ,Maricopa,2001-12,104300.0,2001-12-01
Catalina Foothills,AZ,Pima,2001-12,285500.0,2001-12-01
Sun City West,AZ,Maricopa,2001-12,140600.0,2001-12-01
Somerton,AZ,Yuma,2001-12,79000.0,2001-12-01
Cottonwood,AZ,Yavapai,2001-12,123600.0,2001-12-01
Nogales,AZ,Santa Cruz,2001-12,91100.0,2001-12-01
Florence,AZ,Pinal,2001-12,115500.0,2001-12-01
Douglas,AZ,Cochise,2001-12,58000.0,2001-12-01
Sahuarita,AZ,Pima,2001-12,139800.0,2001-12-01
Fountain Hills,AZ,Maricopa,2001-12,231400.0,2001-12-01
Green Valley,AZ,Pima,2001-12,128100.0,2001-12-01
Tanque Verde,AZ,Pima,2001-12,268000.0,2001-12-01
Sedona,AZ,Yavapai,2001-12,260400.0,2001-12-01
San Luis,AZ,Yuma,2001-12,74200.0,2001-12-01
Eloy,AZ,Pinal,2001-12,,2001-12-01
Marana,AZ,Pima,2001-12,166800.0,2001-12-01
Show Low,AZ,Navajo,2001-12,133900.0,2001-12-01
Flowing Wells,AZ,Pima,2001-12,89700.0,2001-12-01
Rio Rico,AZ,Santa Cruz,2001-12,102400.0,2001-12-01
Safford,AZ,Graham,2001-12,78800.0,2001-12-01
Winslow,AZ,Navajo,2001-12,57400.0,2001-12-01
Coolidge,AZ,Pinal,2001-12,79000.0,2001-12-01
Tucson Estates,AZ,Pima,2001-12,135000.0,2001-12-01
Chino Valley,AZ,Yavapai,2001-12,146400.0,2001-12-01
Camp Verde,AZ,Yavapai,2001-12,128900.0,2001-12-01
Globe,AZ,Gila,2001-12,79800.0,2001-12-01
Paradise Valley,AZ,Maricopa,2001-12,970600.0,2001-12-01
Payson,AZ,Gila,2001-12,146000.0,2001-12-01
Parker,AZ,La Paz,2001-12,108000.0,2001-12-01
Litchfield Park,AZ,Maricopa,2001-12,165300.0,2001-12-01
Benson,AZ,Cochise,2001-12,91700.0,2001-12-01
Hereford,AZ,Cochise,2001-12,153100.0,2001-12-01
Willcox,AZ,Cochise,2001-12,68600.0,2001-12-01
Gold Canyon,AZ,Pinal,2001-12,180500.0,2001-12-01
Bisbee,AZ,Cochise,2001-12,68300.0,2001-12-01
Page,AZ,Coconino,2001-12,142600.0,2001-12-01
Huachuca City,AZ,Cochise,2001-12,73300.0,2001-12-01
Tolleson,AZ,Maricopa,2001-12,93200.0,2001-12-01
Williams,AZ,Coconino,2001-12,123500.0,2001-12-01
Mohave Valley,AZ,Mohave,2001-12,101200.0,2001-12-01
Tortolita,AZ,Pima,2001-12,249600.0,2001-12-01
Wickenburg,AZ,Maricopa,2001-12,180400.0,2001-12-01
South Tucson,AZ,Pima,2001-12,61900.0,2001-12-01
Catalina,AZ,Pima,2001-12,178900.0,2001-12-01
Golden Valley,AZ,Mohave,2001-12,77000.0,2001-12-01
Valencia West,AZ,Pima,2001-12,118500.0,2001-12-01
Pinetop,AZ,Navajo,2001-12,181200.0,2001-12-01
Lakeside,AZ,Navajo,2001-12,125700.0,2001-12-01
Miami,AZ,Gila,2001-12,,2001-12-01
Cave Creek,AZ,Maricopa,2001-12,339100.0,2001-12-01
Wellton,AZ,Yuma,2001-12,79500.0,2001-12-01
Thatcher,AZ,Graham,2001-12,103600.0,2001-12-01
Snowflake,AZ,Navajo,2001-12,110400.0,2001-12-01
San Manuel,AZ,Pinal,2001-12,58300.0,2001-12-01
Three Points,AZ,Pima,2001-12,114900.0,2001-12-01
Rimrock,AZ,Yavapai,2001-12,110000.0,2001-12-01
New River,AZ,Maricopa,2001-12,206200.0,2001-12-01
Drexel-Alvernon,AZ,Pima,2001-12,85900.0,2001-12-01
Clarkdale,AZ,Yavapai,2001-12,152300.0,2001-12-01
Heber,AZ,Navajo,2001-12,131200.0,2001-12-01
Carefree,AZ,Maricopa,2001-12,452100.0,2001-12-01
Cornville,AZ,Yavapai,2001-12,172100.0,2001-12-01
Superior,AZ,Pinal,2001-12,46000.0,2001-12-01
Oracle,AZ,Pinal,2001-12,107500.0,2001-12-01
Amado,AZ,Pima,2001-12,110500.0,2001-12-01
Paulden,AZ,Yavapai,2001-12,137900.0,2001-12-01
Quartzsite,AZ,La Paz,2001-12,52200.0,2001-12-01
Rio Verde,AZ,Maricopa,2001-12,346700.0,2001-12-01
Pearce,AZ,Cochise,2001-12,66600.0,2001-12-01
Pine,AZ,Gila,2001-12,140600.0,2001-12-01
Kearny,AZ,Pinal,2001-12,,2001-12-01
Youngtown,AZ,Maricopa,2001-12,82900.0,2001-12-01
Pima,AZ,Graham,2001-12,82200.0,2001-12-01
Patagonia,AZ,Santa Cruz,2001-12,169000.0,2001-12-01
Vail,AZ,Pima,2001-12,194100.0,2001-12-01
Corona de Tucson,AZ,Pima,2001-12,153100.0,2001-12-01
Mayer,AZ,Yavapai,2001-12,95300.0,2001-12-01
Dewey-Humboldt,AZ,Yavapai,2001-12,157900.0,2001-12-01
Kirkland,AZ,Yavapai,2001-12,108700.0,2001-12-01
Black Canyon City,AZ,Yavapai,2001-12,109800.0,2001-12-01
Eagar,AZ,Apache,2001-12,,2001-12-01
Tombstone,AZ,Cochise,2001-12,82100.0,2001-12-01
Clifton,AZ,Greenlee,2001-12,41500.0,2001-12-01
Happy Jack,AZ,Coconino,2001-12,172800.0,2001-12-01
Saint David,AZ,Cochise,2001-12,101700.0,2001-12-01
Sonoita,AZ,Santa Cruz,2001-12,247100.0,2001-12-01
Star Valley,AZ,Gila,2001-12,138000.0,2001-12-01
Littletown,AZ,Pima,2001-12,,2001-12-01
Munds Park,AZ,Coconino,2001-12,163600.0,2001-12-01
Tubac,AZ,Santa Cruz,2001-12,237400.0,2001-12-01
Forest Lakes,AZ,Coconino,2001-12,163100.0,2001-12-01
Overgaard,AZ,Navajo,2001-12,142300.0,2001-12-01
Phoenix,AZ,Maricopa,2002-01,125800.0,2002-01-01
Tucson,AZ,Pima,2002-01,114300.0,2002-01-01
Mesa,AZ,Maricopa,2002-01,129900.0,2002-01-01
Chandler,AZ,Maricopa,2002-01,163700.0,2002-01-01
Glendale,AZ,Maricopa,2002-01,129700.0,2002-01-01
Gilbert,AZ,Maricopa,2002-01,171400.0,2002-01-01
Scottsdale,AZ,Maricopa,2002-01,236500.0,2002-01-01
Tempe,AZ,Maricopa,2002-01,143300.0,2002-01-01
Peoria,AZ,Maricopa,2002-01,148900.0,2002-01-01
Yuma,AZ,Yuma,2002-01,100800.0,2002-01-01
